CN,Realization,diameter,H,albedo,taxonomy,density,porosity,strength,base_density,mass,a,b,c
NA,794720,152.32826203416076,21.168153266457065,0.25955397305083466,S,3080.3916085714127,0.03802536709495213,8049516.161344592,3202.154717187292,5700934027.007848,116.6880210414529,123.5164944250656,245.2393912897954
NA,724796,150.42833279636253,21.36249873179693,0.22253134082786272,S,2286.892758776383,0.17681898933683254,8342637.263774913,2778.116512836012,4075992238.3427773,121.90917697229384,119.25053933517805,234.148928912655
NA,586555,146.90210525113736,21.660569482450025,0.17732343251407146,S,2934.8676871908488,0.06196264060619916,5939589.845514978,3128.7321957917366,4871595359.571976,114.53647121242442,117.63532194714136,235.28948275943608
NA,644515,149.54248368969976,21.471410896759263,0.20368376982470507,S,3280.8948704069826,0.04238925776474916,4420397.8813699735,3426.1258000810767,5744929519.5241995,127.03059873888095,108.79465691946976,241.97909944252257
NA,478650,148.52514227318062,22.01667360673505,0.12496274743960238,S,2248.6122731100504,0.32785437452479627,1578656.360282305,3345.424247193891,3857563912.6625075,120.79122522283576,114.22084684611872,237.47569587761703
NA,585153,150.0951484970449,21.65167826258928,0.17125582299462985,S,2415.5476799115,0.22942212051724997,1016417.2675731258,3134.7223223341616,4276753319.6479406,120.04326407149895,116.07124817313392,242.68197134143455
NA,666899,145.8694761798908,21.560053847279743,0.19728750302230472,S,2389.7121595850904,0.2556975970579664,1377572.4419937476,3210.67371291451,3883626768.851431,119.36993115955568,113.82121141170772,228.4415631536504
NA,645838,149.89294206942324,21.438914970187614,0.2088919028173201,S,3192.9788641167347,0.02872720099041659,4318206.2019994045,3287.4171575407518,5630386625.333867,120.83608832623884,121.47243039394507,229.44002060513577
NA,771961,149.3653212622296,21.228898311154374,0.2552648889546981,S,1734.2959427500914,0.4971349782794688,149958.69902590886,3448.829940122444,3026015598.204793,117.20015239020933,120.20444130876498,236.53784799309108
NA,467656,152.7384146987126,21.84847728335375,0.13796295606633646,S,2176.1412686466806,0.35300493562708474,495156.65808810055,3363.4588399153467,4060042159.86823,114.45951240836176,123.76567180647923,251.5317086276009
NA,543083,155.49316105061158,21.670048885790585,0.1568945372362621,S,2159.8644936222267,0.4048638057277223,385642.81834719935,3629.1936440922937,4251664676.1900783,125.23461361018543,125.8096040345271,238.61387955728517
NA,648280,148.567770030468,21.48038198754547,0.20466706298233475,S,3308.2284640777734,0.06957932792544641,4132250.993240092,3555.6265712598965,5680256280.322157,110.11107685605992,124.00905435396928,240.1537699076065
NA,473094,152.77694219911032,21.965374834264697,0.12381817578643094,S,2513.3712839926065,0.23421045402791124,1430409.0434334313,3282.0652844015362,4692763973.078653,125.3246056048431,120.4422015809289,236.2427059064058
